,1,2,5,10,20,30,40,50,60,70,80,90,100,,,,,,,,,,,,,
,1,2,5,10,20,30,40,50,60,70,80,90,100,,,,,,,,,,,,,
1,1.224768162,1.355313063,1.216712952,1.22371006,1.23178196,1.193306923,1.418792963,1.104389906,1.42286396,1.130500078,1.191920042,1.007570982,1.096381187,0.399613841,0.790239251,1.983101646,3.970247598,7.887302103,11.81345319,12.43586157,12.89799722,12.91268994,13.11991678,13.22914672,13.27279167,13.18822595
2,7.318395138,1.425776005,1.266471863,1.294846058,1.310934067,1.288938046,1.513145924,1.132132053,1.486521959,1.19224596,1.582056046,1.054908991,1.125785112,0.399613841,0.790239251,1.983101646,3.970247598,7.887302103,11.81345319,12.43586157,12.89799722,12.91268994,13.11991678,13.22914672,13.27279167,13.18822595
3,12.87787604,11.0237062,1.29681778,1.402127981,1.464982033,1.294544935,1.522895098,1.365612984,1.60801506,1.259620905,1.709048033,1.162138939,1.283964157,,,,,,,,,,,,,
4,17.90593696,11.02512813,2.187234879,1.439169168,1.467952967,1.332982063,1.580380917,1.406659126,1.609920979,1.412128925,1.79492712,1.401310921,1.284381151,,,,,,,,,,,,,
5,22.85229611,15.82673407,2.381474972,1.462112188,1.534335852,1.363260984,1.583307981,1.483658075,1.748353958,1.512023926,1.798455,1.440832853,1.297893047,,,,,,,,,,,,,
6,27.67689896,15.86235404,9.720921993,1.487061024,1.585670948,1.422744036,1.648796082,1.490760088,1.768984079,1.534558058,1.805673122,1.545229912,1.328874111,,,,,,,,,,,,,
7,32.75190401,20.90966606,9.855609894,1.66833806,1.689910889,1.45503211,1.675789118,1.524935961,1.773926973,1.538672924,1.807824135,1.546110868,1.387262106,,,,,,,,,,,,,
8,37.31044602,20.92176604,9.882157803,1.733829021,1.713832855,1.557367086,1.711230993,1.544743061,1.777265072,1.566802979,1.813454151,1.575232983,1.448043108,,,,,,,,,,,,,
9,42.45135403,25.81027913,10.00289893,2.02426815,1.716227055,1.560696125,1.789870977,1.552966118,1.81133008,1.596724033,1.902937174,1.744020939,1.505964041,,,,,,,,,,,,,
10,47.50811911,26.04582906,10.03113389,2.123703957,1.720260859,1.568614006,1.797804117,1.615977049,1.824378014,1.768651009,1.915397167,1.821810961,1.514914036,,,,,,,,,,,,,
11,53.08797312,30.81021118,14.92061901,9.040198088,1.742621899,1.607019901,1.836705923,1.695853949,1.920266867,1.785521984,1.9319942,1.866002083,1.549827099,,,,,,,,,,,,,
12,57.55503702,31.11481214,14.95752597,9.19968605,1.825165987,1.633368969,1.905987978,1.706542015,1.941030979,1.793287039,1.93908906,1.89268899,1.656007051,,,,,,,,,,,,,
13,62.66638899,35.99470901,15.13209295,9.505213976,1.865338087,1.669950962,1.947269917,1.706666946,1.985722065,1.819567919,1.946432114,1.964521885,1.709909201,,,,,,,,,,,,,
14,67.94309497,36.02866101,15.38061595,9.541692972,1.871942997,1.68205595,1.957716942,1.803256989,2.013680935,1.85996294,2.088788986,2.027699947,1.742784977,,,,,,,,,,,,,
15,72.79816604,40.84091806,15.3879168,9.546257973,1.908453941,1.756838083,2.004207134,1.872512102,2.022599936,1.935287952,2.096091986,2.070049047,1.743240118,,,,,,,,,,,,,
16,77.71005702,41.66095114,19.46838093,9.785145044,1.922157049,1.836970091,2.030719995,1.885353088,2.023374081,1.945116997,2.12609005,2.125309944,1.769032001,,,,,,,,,,,,,
17,83.32710505,45.9511342,19.78060889,9.82823205,2.224827051,1.854846954,2.080141068,1.930432081,2.035210848,1.955538034,2.157727003,2.140944958,1.775641203,,,,,,,,,,,,,
18,88.11862397,46.21315908,19.804919,10.13800001,2.250331879,1.857789993,2.080953121,1.933681011,2.041620016,1.99870801,2.259178162,2.170765877,1.783620119,,,,,,,,,,,,,
19,93.25515914,50.98679304,19.88101387,10.3597331,2.653749943,1.873882055,2.113276958,2.045262098,2.116322041,2.050983906,2.283843994,2.198243856,1.800047159,,,,,,,,,,,,,
20,98.16784811,51.08121419,19.96675682,10.83332705,2.831134081,1.896317005,2.160350084,2.093996048,2.133471012,2.051687002,2.301350117,2.236818075,1.800405025,,,,,,,,,,,,,
21,102.674185,55.94520402,24.6976788,14.05723405,10.63505292,1.930088997,2.162019968,2.126529932,2.15389204,2.108618021,2.309834003,2.246995926,1.838576078,,,,,,,,,,,,,
22,108.220165,56.17659616,24.8199389,14.42813897,10.73113608,1.951622963,2.197216988,2.128798008,2.200129986,2.172737122,2.33536005,2.251822948,1.854188204,,,,,,,,,,,,,
23,113.161989,61.09463716,24.86601281,14.43121505,10.75056887,1.979064941,2.275619984,2.136994123,2.30598402,2.184561014,2.400577068,2.309589863,1.966102123,,,,,,,,,,,,,
24,117.567944,61.22620821,24.991045,14.48453403,10.93110895,1.983294964,2.313982964,2.193882942,2.325363874,2.234385967,2.409718037,2.342504025,2.008087158,,,,,,,,,,,,,
25,122.7079041,65.94291711,25.355726,14.540025,10.93187308,2.027981997,2.333418131,2.207044125,2.37825799,2.253013134,2.416851997,2.374357939,2.054572105,,,,,,,,,,,,,
26,127.8214071,66.08774114,29.53615189,14.69991899,10.98998189,2.114443064,2.350836992,2.231194019,2.412910938,2.254534006,2.417900085,2.457561016,2.106729984,,,,,,,,,,,,,
27,132.7199981,71.05207014,29.69735885,14.80690002,11.32077193,2.163299084,2.38143301,2.25553298,2.474922895,2.294619083,2.464848042,2.476577997,2.120773077,,,,,,,,,,,,,
28,138.009176,71.32458401,29.853791,15.02968502,11.54739594,2.324290991,2.451020956,2.264174938,2.720004082,2.410165071,2.478528023,2.488128901,2.124499083,,,,,,,,,,,,,
29,143.4620349,76.12905216,30.04603481,15.25868797,11.65642095,2.339854002,2.543476105,2.33693099,2.735013962,2.450298071,2.552155018,2.504643917,2.132773161,,,,,,,,,,,,,
30,147.6032112,76.42994213,30.16897082,15.77906919,11.68576789,2.826721907,2.583162069,2.339912891,2.761893034,2.476900101,2.557614088,2.523005009,2.148601055,,,,,,,,,,,,,
